logFC logCPM LR PValue significant
chr3R-8226288 -0.616349381877006 4.99379849069886 0.188439878824113 0.664218277069509 0
chr3R-8226473 0.082181280753098 4.86045838578756 0.00401058030604418 0.949504409871595 0
chr3R-8226783 -0.310753753487959 3.97406805125103 0.0652881279450526 0.798325038243649 0
chr3R-8227133 -0.459014690245243 2.07452643354705 0.132922242434844 0.71542119281837 0
chr3R-8227349 -0.355031734163223 -0.123688546295859 0.064201600575668 0.799974312567837 0
chr3R-8227356 -0.956054347871553 -0.385138864154677 0.637815228888217 0.424503043432285 0
chr3R-8227422 -1.89555648343675 1.49481679117279 4.06599056306208 0.0437550150950541 0
chr3R-8227539 -0.357072428767135 3.62276970896236 0.144414949036232 0.703930814550456 0
chr3R-8228164 -1.44076231223436 1.95815246339022 2.98436086286596 0.0840724721904953 0
chr3R-8228380 -0.995831290265526 1.2001750818618 1.45489859939144 0.227743554371185 0
chr3R-8228638 -0.949997258927679 0.794935282856557 1.37324212572808 0.241255621812115 0
chr3R-8229255 -0.088415641447904 0.322517197848925 0.0119271959839522 0.9130345785019 0
chr3R-8229954 -0.0595367683794288 0.746835676656781 0.00565027610625668 0.940080791191481 0
chr3R-8230299 0.737814084799578 1.6245347544924 0.777763367737886 0.377826055436286 0
chr3R-8231184 1.29540315110367 1.59385589174119 2.01278137896508 0.155979128271039 0
chr3R-8232161 -0.620108694903315 0.201252928138379 0.551248599785321 0.4578079653123 0
chr3R-8232400 0.444848251315448 3.45900670671653 0.196405008002792 0.657638403437487 0
chr3R-8234367 0.44209010444707 -0.0175460853422002 0.165169167560506 0.684441301470256 0
chr3R-8234765 -0.713078322444594 -1.11871466114004 0.316214829489764 0.573891322932467 0
chr3R-8235078 -0.237968024647409 -0.41090358921421 0.0434228778861385 0.834931047040694 0
chr3R-8235979 -0.863632577763819 -1.17087585036295 0.588159981406276 0.44313152583048 0
chr3R-8236104 -0.776295068867332 0.770140700224761 0.439916414615787 0.507162801220723 0
chr3R-8236386 -0.153583728074068 2.96679233668767 0.019351648872437 0.889363064959523 0
chr3R-8237086 -0.484573916092065 2.63927265164385 0.211846186715956 0.645324214190768 0
chr3R-8237580 -1.71844155819257 0.521323509152814 2.35945013844898 0.124526075069247 0
chr3R-8237682 -1.54199697781016 0.166602225611094 1.75457229224404 0.185302962512393 0
chr3R-8237909 -0.0617096046355848 2.48307291704206 0.00346357442359491 0.953069878403013 0
chr3R-8238887 -1.03940083905344 -0.0620735023949508 1.11166652200497 0.29171997037423 0
chr3R-8239305 -1.47494350973148 0.860903251964442 1.92533665653254 0.165269542367859 0
chr3R-8239585 0.108599347706149 2.78811540792958 0.00922667945242495 0.923476409451575 0
chr3R-8240100 0.209418069345726 1.23408309211615 0.0543292306593308 0.815694380619746 0
chr3R-8241790 0.501955724192506 -1.5337966510396 0.131763186803544 0.716610865835209 0
chr3R-8242302 -1.65686230243364 0.549419094325605 1.6416996707421 0.200092425982947 0
chr3R-8242479 -0.17273686921041 2.55019689436189 0.0195126892055129 0.888906644200893 0
chr3R-8242846 0.0682867829779702 2.52292394021338 0.00394395327499808 0.949925047704536 0
chr3R-8243298 -0.38915164641955 0.503803718068379 0.189552023940579 0.663289725860335 0
chr3R-8243390 -0.036850851502784 1.07215790388537 0.00179244575467585 0.966229822284542 0
chr3R-8243583 -0.16240973957872 1.13618323662437 0.0319967794335518 0.858034725530554 0
chr3R-8243881 0.191422102672402 2.61090763296821 0.0428498753308766 0.836008207278106 0
chr3R-8244847 -0.412654829905821 1.38831880110927 0.264561881426356 0.607003260836326 0
chr3R-8245319 -0.826686809731784 0.0207779022915739 0.77655940067152 0.378195467158314 0
chr3R-8245568 -0.472485656131342 0.575502574425305 0.133283730650493 0.715051358274768 0
chr3R-8246244 -0.961386843020697 -0.411901585520218 0.529840453264849 0.466673943958677 0
chr3R-8246737 -0.115154211188386 -0.914018787687554 0.0147472107222599 0.90334404533407 0
chr3R-8247052 -0.543551298816999 -1.21216359132595 0.236079140357595 0.627052420077515 0
chr3R-8247931 0.226101817564574 0.0698843850612524 0.035850632673867 0.849824283290413 0
chr3R-8248713 0.189048806728195 -0.505340906979679 0.0239127058046718 0.87710723384618 0
chr3R-8250027 -1.02600009946658 -0.296259826556833 1.32982176152573 0.248836929064146 0
chr3R-8250165 0.143086015207309 1.42705676673092 0.0218756686368646 0.882418330165811 0
chr3R-8250553 -0.282488775869496 0.678705625483878 0.116684873169191 0.732658202322393 0
chr3R-8252207 -0.430565469017609 0.396490799388104 0.16443859018503 0.68510246084596 0
chr3R-8252756 -0.468534556933754 -0.116823455273918 0.251735991399012 0.615855356500054 0
chr3R-8253162 0.554085462418085 -0.163593640270599 0.422004493168554 0.515938532064463 0
chr3R-8255646 -0.162780872040537 -0.886637429946076 0.0215628869118114 0.883255888995112 0
chr3R-8258017 1.15327328082648 -0.69064041714388 1.15580944804824 0.282336322467004 0
chr3R-8261078 1.47671108527162 2.4240663790266 2.04765321990017 0.152441008596213 0
chr3R-8262758 -0.199264443381431 0.387247378536029 0.0514123254536116 0.820623695970605 0
chr3R-8263175 -1.07219587142279 0.317667216642396 1.81555140820997 0.177843718582144 0
chr3R-8263423 -0.148429125102713 1.85399309462419 0.0281220598072931 0.866822181869745 0
chr3R-8263870 -0.808133979325254 4.47669268251869 0.649414841329261 0.420321966737505 0
chr3R-8264231 0.315431233187746 6.97417834841263 0.0909810749590747 0.762933607493706 0
chr3R-8265043 -1.18719320261753 4.29996144813113 1.43631272581386 0.230736954763136 0
chr3R-8267770 -0.280707137310384 -0.185481976783687 0.0973341644077554 0.75505250259517 0
chr3R-8268248 -1.04354977678974 -0.788585628938577 0.985001286126785 0.320967180478588 0
chr3R-8269397 1.3399596732196 -0.261178806250314 2.52510241911792 0.112047505404598 0
chr3R-8270791 -1.39302956831835 0.358563424014869 0.809657408044951 0.368221557489156 0
chr3R-8270806 -0.0857514319923785 2.63192726258584 0.00286681873984662 0.95729952449944 0
chr3R-8271347 -1.42087109359694 0.322149190716152 0.7248155335596 0.394568855248513 0
chr3R-8272164 -0.08541232863439 -0.586775085993034 0.0112829394449439 0.915406865440905 0
chr3R-8273273 -0.227084694008168 -0.44520989785372 0.0362815226241331 0.848935292402376 0
chr3R-8273610 -0.678158506323927 -1.01349015252945 0.496444565534572 0.481066528966223 0
chr3R-8275024 -0.600261305291977 0.0296707032419913 0.506942525196583 0.476465417353557 0
chr3R-8275110 0.594241043895881 1.20117032186833 0.41206655419807 0.520922463391233 0
chr3R-8275398 0.592361289947602 2.58177841214911 0.457030649860672 0.499014982351924 0
chr3R-8275978 0.176518052134592 2.02598070644417 0.0437820389797869 0.834259654274919 0
chr3R-8276571 -0.519613394914608 -0.00723427239343505 0.268922236824098 0.604055662789367 0
chr3R-8277573 -0.806029624337797 -0.952740154024258 0.856068740292849 0.354841170209977 0
chr3R-8277582 0.443840119388095 1.62511904600008 0.295181351609211 0.586919170621736 0
chr3R-8278142 -0.549600728498799 0.491928787356664 0.437405566402114 0.508377343387085 0
chr3R-8278343 -0.877689515145328 -1.03573390230192 0.889321062094978 0.345661359948476 0
chr3R-8278392 0.0285492676086017 0.43256603280143 0.000561141664505271 0.981101135804846 0
chr3R-8280257 -0.669686628220942 -0.405731583342456 0.347876009110873 0.555317939321765 0
chr3R-8280491 -0.416197166780721 0.235771846994889 0.152299546527463 0.696347444326905 0
chr3R-8280739 -0.553282535380253 0.420622893353949 0.308294778313202 0.578728467344607 0
chr3R-8280863 0.226893904016941 1.65178991102277 0.0591437208161452 0.807854478925397 0
chr3R-8281465 -1.49196488628714 -0.488068372113528 2.99140254246822 0.0837076386069911 0
chr3R-8282693 0.471446276811546 0.031029986947355 0.334278447947737 0.563150577404517 0
chr3R-8284168 -0.198222634384815 -0.616691290060851 0.0400786270748457 0.841326926898881 0
chr3R-8285530 -0.805593067588958 -0.845247848352266 0.822719995434912 0.364386101527778 0
chr3R-8285887 -0.234195654497693 -0.953483061577666 0.0686852775591107 0.793260720034522 0
chr3R-8286330 -1.19862937494581 -0.623362117959363 1.50085517940593 0.220539825481011 0
chr3R-8286411 0.269264753727247 1.22293068081554 0.0777624338726604 0.780352907520102 0
chr3R-8289783 -0.964337424331981 0.0347481809648227 0.822460221371331 0.364461835535971 0
chr3R-8289858 0.376873370652787 1.973306628389 0.167021971592437 0.682772152013268 0
chr3R-8290219 -0.611137897885962 1.69180418914684 0.560862997332142 0.45391273669714 0
chr3R-8291862 0.72045884442253 -1.33349062786188 0.440638507184513 0.506814436049692 0
chr3R-8293972 -0.383649897900557 0.855620977034869 0.0695604141958039 0.79197789457638 0
chr3R-8294585 0.184824625643873 1.54631735437484 0.0190821382585717 0.890131264698523 0
chr3R-8295566 -0.377670260542793 0.224025125672228 0.12152775965221 0.72738338189645 0
chr3R-8295937 -1.23464750524198 -1.03210458108839 2.02580794159004 0.154646656927577 0
chr3R-8296028 0.0492249599068141 0.166696346593242 0.00216320596578967 0.962903542240759 0
chr3R-8301092 -0.346433697972258 0.0744813511493835 0.190697147653013 0.66233701993869 0
chr3R-8302573 -0.598988589649749 -0.955045993735301 0.40312069012936 0.525481987504704 0
chr3R-8303196 0.0990309678747539 -0.212676585122196 0.00480937156712535 0.944711319554282 0
chr3R-8303583 0.322829827069503 0.235771089482679 0.0662816877511112 0.796829632069628 0
chr3R-8304017 0.528187193880199 -0.628724119912435 0.366515239372866 0.544909915722865 0
chr3R-8304798 1.76987750136993 -0.363393548758624 3.82355113259793 0.0505370229502578 0
chr3R-8305950 1.92140477275575 0.69008022351809 4.12438640508453 0.042269346704725 0
chr3R-8307552 -0.937617808287165 1.07822736140984 0.595630719684529 0.44024997722829 0
chr3R-8307763 0.344646196489733 2.88679137226516 0.0778203924640763 0.780273168687229 0
chr3R-8308109 -1.04697318858345 1.05182522354115 0.630954220579394 0.427005515459875 0
chr3R-8308114 -0.52495590962829 0.211116750616456 0.220101614166838 0.638962504386956 0
chr3R-8308136 0.734825086365287 2.68069457196842 0.432186221219657 0.510918148097503 0
chr3R-8308620 -0.187506922847826 1.57832298233547 0.0327690359514676 0.856350152837824 0
chr3R-8311185 -0.179586862997429 -0.584436307703044 0.0396963761315057 0.842075406611963 0
chr3R-8311587 0.129338796466054 -0.216573501640624 0.0226382842419572 0.880401516367403 0
chr3R-8312969 0.912285448872931 -0.534921243984994 0.944030864154412 0.331243357972977 0
chr3R-8313918 -0.638323061093697 0.129642276068711 0.344293685396105 0.557361248470112 0
chr3R-8314121 -1.09755794898102 -0.225849080979308 1.23928676547465 0.265608555790462 0
chr3R-8314433 -0.691531323422225 0.614063631958241 0.701410978717504 0.402309990744843 0
chr3R-8314709 -0.24121848483344 2.16725301970516 0.0829200740169777 0.773378537430256 0
chr3R-8315363 -2.03937109525586 -0.294818573464451 6.45454773716426 0.0110668709965826 0
chr3R-8315981 -0.111386757567257 1.50921917066457 0.0149946208071263 0.902540642752058 0
chr3R-8316583 0.0561785222286147 1.35714342550151 0.0049163357838209 0.944100864613752 0
chr3R-8317063 -0.367754528080375 -0.654450867071399 0.191560952939017 0.661620613068094 0
chr3R-8317789 -1.09257089566376 -0.0102434842642043 1.2612602028752 0.261412686126368 0
chr3R-8320823 0.565289942083101 1.38136214607783 0.227138132222619 0.633654027854131 0
chr3R-8322490 -0.157630458183825 -0.720499758872238 0.0172280305084569 0.895573120009251 0
chr3R-8324001 1.03709698543813 -1.17169996980212 1.04342357514397 0.3070265735468 0
chr3R-8327614 0.236231630443943 -1.1822922446937 0.0423471862578304 0.836959390085591 0
chr3R-8328312 -0.139420172333511 -1.19981918973179 0.0152190090505315 0.901817795837296 0
chr3R-8328883 0.933729914942409 0.232863271167771 0.52167398059294 0.47012848178391 0
chr3R-8331647 -0.0815176559126132 0.611536626219613 0.0069878008716735 0.933379979275426 0
chr3R-8334250 -0.505692481896727 0.851667461919787 0.237859410942537 0.625756453687999 0
chr3R-8334476 0.055022158949142 1.85487788007044 0.00382578153211099 0.950679974098704 0
chr3R-8334834 -1.18419983807403 0.0675695268506089 2.22407583694707 0.135873937713302 0
chr3R-8334844 0.437678829344184 1.23841903292972 0.194714598132146 0.659021327004503 0
chr3R-8335641 -1.09838401601541 -0.257878984660717 1.49797474247679 0.220983244005014 0
chr3R-8335740 0.685093202575619 1.9120302411239 0.667848553506549 0.413802706234062 0
chr3R-8336657 -0.458882574715877 -0.887354477352697 0.285091600291187 0.593383255902613 0
chr3R-8338000 -0.521295049766775 -0.918001534819073 0.343141102322152 0.558021705334142 0
chr3R-8339050 -0.843915997893804 -0.854362065686927 0.790617729251978 0.37391340309397 0
chr3R-8339093 0.289640143382153 2.06513415684044 0.0913658193066134 0.762447927380691 0
chr3R-8339821 -0.923312947148539 -0.199175292794524 0.881613611875012 0.347760104763906 0
chr3R-8340163 0.0356371039761478 -1.05416208427038 0.00137904528181609 0.970376967475217 0
chr3R-8340473 -0.111823076866917 -1.31438388956266 0.0118201519614685 0.91342416392857 0
chr3R-8340708 -0.838703380732573 0.17311764513087 0.462245760785278 0.496576280020925 0
chr3R-8340847 0.143106967521784 2.43732228436166 0.0160721106212165 0.899117827633432 0
chr3R-8341460 -1.20126234387207 0.997186202204753 1.93710599505232 0.163983105454882 0
chr3R-8341621 -0.754373768167333 0.709888010980745 0.872346958068343 0.35030638986947 0
chr3R-8341813 -1.04167076716565 0.157748396936034 1.62281790767354 0.202699317832779 0
chr3R-8342023 -0.709532563313189 -0.822081472799794 0.716800975978197 0.397195256002933 0
chr3R-8342866 -0.305732281943267 -0.314286678623709 0.107431651756238 0.743087326507038 0
chr3R-8343127 -1.15882682366601 1.06724245228769 1.10009595197312 0.29424504782459 0
chr3R-8343416 -0.842450446766726 1.06329553237589 0.773094967660558 0.379261298998185 0
chr3R-8343851 -0.87413097236466 1.72622191638687 0.874265167187365 0.349777230003516 0
chr3R-8344161 -0.191205575354167 2.58260669942312 0.0314723196677846 0.859190754693307 0
chr3R-8344893 -1.15803169393893 0.226862084002514 1.11580153818151 0.290824290810185 0
chr3R-8347520 0.80242719866255 0.552922783338974 0.781111064373518 0.376801552086644 0
chr3R-8348813 -1.71503599364782 -1.23990016127252 3.25041981038664 0.0714051668992115 0
chr3R-8349055 -0.62644139604939 2.48419328011951 0.474770182246631 0.490800808159666 0
chr3R-8349877 0.0270753978843238 3.57316340360931 0.000805774857823849 0.977354151540901 0
chr3R-8350301 -1.11399213157267 1.90891767159029 1.38855753430015 0.23864884863169 0
chr3R-8351912 -0.446581786950448 0.471462630412451 0.224163478366163 0.635885704980499 0
chr3R-8352536 0.0286904676056467 1.63296280237632 0.00113125554372218 0.973168895860779 0
chr3R-8352963 -0.230842167327178 0.958325512897885 0.0585830879037363 0.808749607091145 0
chr3R-8353246 -0.335889661655381 0.0836123330988097 0.107084218464044 0.743488448218835 0
chr3R-8353515 0.160538583989059 0.407469711587413 0.0283087737647687 0.866384944452043 0
chr3R-8354159 0.00878393232833067 1.42586942121706 9.91184483201124e-05 0.992056532291336 0
chr3R-8354626 -0.251011348095689 1.16071293828463 0.0853724269580933 0.770144718260051 0
chr3R-8354878 0.0235456140958476 1.03567881311358 0.000609736908746328 0.980299957124452 0
chr3R-8355121 -0.80599344388694 -0.00952611507910324 0.857157850692174 0.354535270974561 0
chr3R-8355163 -0.278183561968467 0.559225170033808 0.100162603431133 0.751634590780829 0
chr3R-8355170 1.04764428883627 3.27662188521827 1.24272312670079 0.264946885609224 0
chr3R-8355857 -0.210605525386365 1.25161666067508 0.0595925416299607 0.807141107767 0
chr3R-8356025 -0.285274346452675 1.68332332632525 0.093412188835142 0.759883271778138 0
chr3R-8356338 0.577661130303412 3.92494991267846 0.262453861837983 0.608439308799492 0
chr3R-8357232 -0.746990613568185 0.887438978254314 0.496356317383416 0.481105514870856 0
chr3R-8357315 -0.857140866086989 1.12714374322964 0.74121720910623 0.38927124143997 0
chr3R-8357354 0.798070674776191 4.43507495124337 0.609562898633015 0.434952434001177 0
chr3R-8358446 -0.600328161178822 1.43848099465864 0.459772495881488 0.497730316710455 0
chr3R-8358452 0.675551124994223 2.99919846725773 0.621541791878366 0.430474922912869 0
chr3R-8359748 0.0931599339808425 3.00863541954449 0.011827055896422 0.913398983427851 0
chr3R-8360696 -0.775612645382252 0.451000704217546 0.642707253140648 0.42273215851933 0
chr3R-8361083 -1.85304109691565 1.17695610339532 1.37171118748022 0.241518095503717 0
chr3R-8361191 -0.716610222912686 3.00257507720618 0.198380257416744 0.656031444321592 0
chr3R-8361542 -0.898852946983149 2.56071199065567 0.400172320458125 0.527000276837226 0
chr3R-8362024 -0.40816040225311 1.89714700641626 0.147859610388586 0.700589240335203 0
chr3R-8362496 -0.301835688652245 0.747205364305701 0.122077638587044 0.726791956631927 0
chr3R-8364057 0.325952216023344 0.947660261917159 0.0895474566276881 0.764753260951465 0
chr3R-8364626 -0.833023689243218 -1.23509351219011 0.800257819386494 0.371016296947065 0
chr3R-8366265 -0.127459386956853 0.749166126990432 0.0249629250775629 0.874459479204519 0
chr3R-8367022 -0.632246094883868 0.797602690226127 0.587419750654729 0.443418623208745 0
chr3R-8367492 -1.90716364411635 -0.819667953017911 5.07582887635882 0.024261669554306 0
chr3R-8367552 0.241688391745741 -0.752643625871728 0.0840929792180676 0.771825498333801 0
chr3R-8368190 0.552243714806615 0.205771916696576 0.467414213922919 0.494179162372703 0
chr3R-8369160 0.765631152894863 0.379783529652657 0.768796422675778 0.380589646305439 0
chr3R-8370249 0.577126660638543 -1.06193264918744 0.366062812926518 0.54515823330492 0
chr3R-8370851 3.7613421560495 -0.085795437817647 9.49303470900446 0.00206253390228625 0
chr3R-8376820 0.703703351959151 -0.508093544036513 0.697266248179593 0.4037038019095 0
chr3R-8379309 -0.475986488033662 -0.610007349649576 0.126007958182183 0.722607573654533 0
chr3R-8379564 0.151625490722681 1.58746082357123 0.0127920371969719 0.909949777743237 0
chr3R-8380104 -0.420641609194375 1.00049878251507 0.129800874099292 0.718638588828046 0
chr3R-8380648 -0.00762654328279911 1.22253677076926 5.58871749820611e-05 0.994035252073813 0
chr3R-8381148 0.853038267109749 1.65235476217218 0.604997958451378 0.436677407456874 0
chr3R-8382470 0.362939668677436 -1.12129685980163 0.143281395979948 0.705040409418045 0
chr3R-8383153 -0.654898030304624 -0.769855577253083 0.469690517664682 0.49312957934114 0
chr3R-8383731 0.243683736029018 0.677097549399373 0.0691210530283453 0.792620850114198 0
chr3R-8384112 3.01396114971403 1.73940473625065 6.05609084065075 0.0138584120089211 0
chr3R-8387156 1.54807694273719 -0.810604935105797 1.73169043159301 0.188195157725878 0
chr3R-8388216 0.186396432149156 0.145622219280508 0.0163954563184481 0.898113564316276 0
chr3R-8388602 0.212536274260544 1.15881374521316 0.0324298988640379 0.857087382356919 0
chr3R-8389218 1.21470039715471 1.02466571537028 1.64467674705036 0.199685005625931 0
chr3R-8390397 -0.521170842850723 0.114854429237517 0.355564817727855 0.550979800093031 0
chr3R-8390534 0.809799299278506 2.72654256183079 0.807504705911406 0.368859015009637 0
chr3R-8391314 0.0117314611203976 0.673671794118886 0.000182526089361978 0.989220730640011 0
chr3R-8392175 1.71554401641746 -0.212332209820683 2.54279356970069 0.110798596749045 0
chr3R-8393396 1.94952802634237 -0.253612649771779 2.91088935270776 0.087983344816528 0
chr3R-8395046 0.794463497317112 0.103489076498915 0.774371898603583 0.378867959301579 0
chr3R-8395692 1.30826223625173 -0.312770510029682 1.10558961386458 0.293042681944526 0
chr3R-8396346 0.980551526399006 1.69367466580917 0.99216992323763 0.319212604008689 0
chr3R-8397811 0.195560214577162 1.72199089037172 0.0580816556740835 0.809554062215611 0
chr3R-8398745 0.970903972013197 2.05927560459994 1.37716834295631 0.240584070980458 0
chr3R-8399425 -0.828838992888624 -0.513045688099615 0.945306634484235 0.330916837344041 0
chr3R-8399472 0.327547989699018 0.237722312082303 0.165490594685808 0.684150955339311 0
chr3R-8400110 1.58679985223813 1.55717802664024 3.0301959098322 0.0817281478152835 0
chr3R-8401744 -0.766086566391376 -0.767650965015782 0.817167718733582 0.366009561796588 0
chr3R-8401793 0.300064017770565 0.934250969366954 0.117056085663187 0.732249598632649 0
chr3R-8402169 -2.09035457054905 -0.186755415327385 6.08345968819959 0.0136453283724485 0
chr3R-8402260 1.55717439028493 1.9821736735118 1.9489559539858 0.162699401060513 0
chr3R-8402874 1.66738533762124 1.16449078485374 3.09663436218961 0.0784543346480683 0
chr3R-8403242 0.636831407824554 1.29921358300628 0.535122517979048 0.46446117241429 0
chr3R-8404502 -1.1335312250454 0.589784484095518 1.8345426283532 0.175591933852117 0
chr3R-8404515 0.962163513626778 2.02320846131055 1.26357194224807 0.260976052057533 0
chr3R-8405082 1.58778899165472 -0.462116299893982 3.1109995182734 0.0777652240863457 0
chr3R-8405127 2.66863842029607 -0.630308680830493 7.29431333467922 0.00691732023310585 0
chr3R-8405286 3.25999634500217 2.46230447554889 9.31283970649613 0.00227553521289038 0
chr3R-8406177 4.73604507712746 1.79603209517484 18.5407837357398 1.66307399245432e-05 1
chr3R-8406930 0.205377215069377 -0.189606424789017 0.0439280406051168 0.833987550131085 0
chr3R-8407422 -4.3496202577536 -1.37805656146494 14.1917088702163 0.000165096372778815 -1
chr3R-8408136 0.589951132599023 2.30782896762902 0.463306478504959 0.496082726834044 0
chr3R-8408847 -2.59019684314942 -0.584199281282198 9.20436911575579 0.00241438189000904 0
chr3R-8408964 1.05148921625467 1.23065582484583 1.39588840320759 0.237413200791974 0
chr3R-8409683 2.96425816287788 0.243687680992449 8.0073644870722 0.00465874911325491 0
chr3R-8409870 2.17293755142802 0.298103216004851 5.76598692698961 0.0163393055188364 0
chr3R-8410039 0.769297776046783 -0.159043499219194 0.648633836857923 0.420601542347189 0
chr3R-8410683 -0.106836767599115 -0.459343496670182 0.0133193737543755 0.90812047703741 0
chr3R-8411181 0.346303045834721 1.63990487104769 0.145884259244488 0.702499950630414 0
chr3R-8411922 3.51912536871441 4.40007390559625 10.3670286460381 0.00128285853879132 0
chr3R-8413795 2.65458786828057 0.776361243056017 8.06348211313172 0.00451662969159327 0
chr3R-8413924 3.44919595108838 3.59516703948793 12.5724674478721 0.000391471376846895 1
chr3R-8415846 1.16873962524016 2.78417177582835 1.60307126198483 0.20546851064247 0
chr3R-8416722 -0.0949492506980996 -0.0367565358060246 0.00983609182393863 0.920997678132581 0
chr3R-8416959 -1.09436561268305 -0.486799038099051 1.44198240756372 0.229818813050595 0
chr3R-8417343 -1.84162007346611 3.00465804919327 4.33343939051631 0.0373706599622885 0
chr3R-8417606 -0.54284621565769 4.73923241069656 0.321536136639708 0.57068594230173 0
chr3R-8418063 -1.93408151098214 3.05421774576554 4.59685664008461 0.0320306325848752 0
chr3R-8418177 -0.980917599383785 2.37805546527232 1.3932298651758 0.237860409173908 0
chr3R-8418537 -0.843209001284732 2.40999599328768 0.897886843400904 0.343348958693225 0
chr3R-8418889 -0.125256144917932 2.50111569347869 0.0185995890565316 0.891520638286486 0
chr3R-8419292 -0.657220832580811 1.19555586493045 0.608528558566744 0.435342372327355 0
chr3R-8420217 -0.69439155652986 -0.962495764614003 0.608885636518795 0.435207696435989 0
chr3R-8420555 0.605422049278271 -0.177543765788706 0.382980639899746 0.536012349380809 0
chr3R-8421970 0.931208957503198 3.62360401514195 1.10713576407252 0.292705418369018 0
chr3R-8423988 0.00594305020664389 1.35110245490412 4.64603620562443e-05 0.99456151426778 0
chr3R-8424414 -0.49361694994299 0.817359071778136 0.357865623324225 0.549694009726637 0
chr3R-8425320 -1.54404406606192 2.61410152947504 2.87414211617531 0.0900129314674434 0
chr3R-8425451 -0.0698313463402025 5.10042148861508 0.0050623540634831 0.943278198193988 0
chr3R-8426370 -0.986702041049206 0.91781847884208 1.14903499537293 0.283751250001746 0
chr3R-8426507 0.881452838366634 0.0342454269400708 1.07745243535216 0.299268163395515 0
chr3R-8427221 0.277049855018123 0.182682724499716 0.0831769476812463 0.773037399426054 0
chr3R-8427515 0.493191184553086 1.71487766174459 0.232827985761885 0.629434802024713 0
chr3R-8428429 -1.26031068883749 -0.484149229092499 1.8839765264043 0.169882877044172 0
chr3R-8428475 -0.0147289713058063 0.151224321513329 0.000276092472536682 0.986742935763239 0
chr3R-8428861 1.13886813211066 1.79213970926836 0.933766015911859 0.333886236477115 0
chr3R-8430206 0.0525602980172043 0.897114996270731 0.00336416811859408 0.953747474113501 0
chr3R-8431406 0.238256159716499 -0.611308910665461 0.0847276614095682 0.770990010849602 0
chr3R-8431689 0.769085785082163 -0.383279675593946 0.851560282388034 0.356111315901369 0
chr3R-8432303 1.42065807058914 0.955739632724797 2.7599752840912 0.0966497304826537 0
chr3R-8432930 1.27842378205067 1.81477825744153 1.79706143779051 0.180068159085275 0
chr3R-8433570 -0.0205058619682373 0.730857236314994 0.000471673267234962 0.982672873221138 0
chr3R-8433748 1.52092027574974 3.4841398539001 1.93350222988828 0.164375792122989 0
chr3R-8434757 0.377838946777567 0.911989139396624 0.136901445972633 0.711381034471725 0
chr3R-8435462 1.68821345808392 0.533196911808168 3.39264210820396 0.0654879319933685 0
chr3R-8436276 4.2400934848875 2.61494702067763 10.7077007328616 0.00106690533737132 0
chr3R-8438419 1.90338957548539 1.25730584230816 3.95628550822171 0.0466966386079695 0
chr3R-8439012 1.05132009220085 -0.0477542817947979 1.33132246833284 0.248570085527121 0
chr3R-8439449 1.61934374831459 0.532822138452586 2.97369041758586 0.0846285932285694 0
chr3R-8440522 -0.137362425834841 -0.720859096925778 0.0293247188104794 0.864031426399885 0
chr3R-8441088 2.1537038365388 1.51319503539156 5.10673049678748 0.0238331930404994 0
chr3R-8442916 0.784919228976816 1.21809662905481 0.395775494593352 0.52927907195107 0
chr3R-8443764 -1.253265502354 1.57615967469665 2.18604934642312 0.139266119393711 0
chr3R-8443919 -0.0749981220027032 3.43445083570646 0.00748630468857314 0.931050328020802 0
chr3R-8444554 -1.79168238908165 1.085685022196 4.80356933013648 0.0284008388221563 0
chr3R-8444637 3.96345911737669 0.234811126638462 11.6916212156748 0.000627821719996008 1
chr3R-8446601 0.745170467358017 -0.901695364778769 0.636510489118513 0.42497723155515 0
chr3R-8446615 1.71774141776281 3.28318937354531 2.95325956497942 0.085704536349175 0
chr3R-8448395 -0.53657756173314 1.25073138262832 0.356367940387321 0.550530340736146 0
chr3R-8448519 -0.152201194679007 3.41511536104465 0.0276993698230181 0.867817562030025 0
chr3R-8449199 -2.08700742292413 1.04926847894127 6.4252381723587 0.011250982319552 0
chr3R-8449337 0.107701322661539 2.01816296060278 0.0140478348165338 0.905652826674658 0
chr3R-8449958 0.727375373644886 2.79953273136471 0.63420369369115 0.425817551063992 0
chr3R-8450818 -0.120053812908617 0.275513479931363 0.0194469584755677 0.889092705553998 0
chr3R-8451152 -1.47535443718974 0.849440309753073 3.27232331447772 0.0704577747074317 0
chr3R-8451248 -0.181520670933727 2.99927644996333 0.0454987568594865 0.831089560471949 0
chr3R-8451806 1.1639800199679 2.95925860289042 1.79855662253797 0.179887090167752 0
chr3R-8453316 1.01391371772395 0.291182630156267 1.34118642815498 0.246824847568122 0
chr3R-8454636 -1.46141676046897 0.242508998448165 2.20306776097447 0.137736383126041 0
chr3R-8454705 -0.550053176656976 3.45157536278187 0.371673215488002 0.542093632059274 0
chr3R-8455275 0.154005944097328 4.83468266773198 0.0283857023952612 0.866205228234873 0
chr3R-8455879 0.687029885572741 4.6561561180204 0.47421360049792 0.491055075189601 0
chr3R-8456583 0.329109205581991 3.46508201455151 0.0826919283589262 0.773682003668879 0
chr3R-8457210 -0.201846215098378 1.41057568625167 0.0443654229519339 0.833175211571352 0
chr3R-8458204 0.322188272219222 2.06180453044007 0.110707437787745 0.739340161019035 0
chr3R-8459048 0.627862011019001 2.85959830437362 0.387847309761256 0.533433122959889 0
